"juz","no_ayat","kata","label"
"6","36","mendengar","O"
"6","36","sajalah","O"
"6","36","yang","O"
"6","36","mematuhi","O"
"6","36","seruan","O"
"6","36","Allah","O"
"6","36","dan","O"
"6","36","orang-orang","B-PER"
"6","36","yang","I-PER"
"6","36","mati","I-PER"
"6","36","hatinya","I-PER"
"6","36","akan","O"
"6","36","dibangkitkan","O"
"6","36","oleh","O"
"6","36","Allah","O"
"6","36","kemudian","O"
"6","36","kepada-Nya-lah","O"
"6","36","mereka","O"
"6","36","dikembalikan","O"
"6","37","Dan","O"
"6","37","mereka","O"
"6","37","orang-orang","B-PER"
"6","37","musyrik","I-PER"
"6","37","Mekah","O"
"6","37","berkata","O"
"6","37","Mengapa","O"
"6","37","tidak","O"
"6","37","diturunkan","O"
"6","37","kepadanya","O"
"6","37","Muhammad","B-PER"
"6","37","suatu","O"
"6","37","mukjizat","O"
"6","37","dari","O"
"6","37","Tuhannya","O"
"6","37","Katakanlah","O"
"6","37","Sesungguhnya","O"
"6","37","Allah","O"
"6","37","kuasa","O"
"6","37","menurunkan","O"
"6","37","suatu","O"
"6","37","mukjizat","O"
"6","37","tetapi","O"
"6","37","kebanyakan","O"
"6","37","mereka","O"
"6","37","tidak","O"
"6","37","mengetahui","O"
"6","38","Dan","O"
"6","38","tiadalah","O"
"6","38","binatang-binatang","O"
"6","38","yang","O"
"6","38","ada","O"
"6","38","di","O"
"6","38","bumi","O"
"6","38","dan","O"
"6","38","burung-burung","O"
"6","38","yang","O"
"6","38","terbang","O"
"6","38","dengan","O"
"6","38","kedua","O"
"6","38","sayapnya","O"
"6","38","melainkan","O"
"6","38","umat","O"
"6","38","juga","O"
"6","38","seperti","O"
"6","38","kamu","O"
"6","38","Tiadalah","O"
"6","38","Kami","O"
"6","38","alpakan","O"
"6","38","sesuatupun","O"
"6","38","dalam","O"
"6","38","Al-Kitab","O"
"6","38","kemudian","O"
"6","38","kepada","O"
"6","38","Tuhanlah","O"
"6","38","mereka","O"
"6","38","dihimpunkan","O"
"6","39","Dan","O"
"6","39","orang-orang","B-PER"
"6","39","yang","I-PER"
"6","39","mendustakan","I-PER"
"6","39","ayat-ayat","I-PER"
"6","39","Kami","I-PER"
"6","39","adalah","O"
"6","39","pekak","O"
"6","39","bisu","O"
"6","39","dan","O"
"6","39","berada","O"
"6","39","dalam","O"
"6","39","gelap","O"
"6","39","gulita","O"
"6","39","Barangsiapa","O"
"6","39","yang","O"
"6","39","dikehendaki","O"
"6","39","Allah","O"
"6","39","kesesatannya","O"
"6","39","niscaya","O"
"6","39","disesatkan-Nya","O"
"6","39","Dan","O"
"6","39","barangsiapa","O"
"6","39","yang","O"
"6","39","dikehendaki","O"
"6","39","Allah","O"
"6","39","untuk","O"
"6","39","diberi-Nya","O"
"6","39","petunjuk","O"
"6","39","niscaya","O"
"6","39","Dia","O"
"6","39","menjadikan-Nya","O"
"6","39","berada","O"
"6","39","di","O"
"6","39","atas","O"
"6","39","jalan","O"
"6","39","yang","O"
"6","39","lurus","O"
"6","40","Katakanlah","O"
"6","40","Terangkanlah","O"
"6","40","kepadaku","O"
"6","40","jika","O"
"6","40","datang","O"
"6","40","siksaan","O"
"6","40","Allah","O"
"6","40","kepadamu","O"
"6","40","atau","O"
"6","40","datang","O"
"6","40","kepadamu","O"
"6","40","hari","O"
"6","40","kiamat","O"
"6","40","apakah","O"
"6","40","kamu","O"
"6","40","menyeru","O"
"6","40","tuhan","O"
"6","40","selain","O"
"6","40","Allah","O"
"6","40","jika","O"
"6","40","kamu","O"
"6","40","orang-orang","B-PER"
"6","40","yang","I-PER"
"6","40","benar","I-PER"
"6","41","Tidak","O"
"6","41","tetapi","O"
"6","41","hanya","O"
"6","41","Dialah","O"
"6","41","yang","O"
"6","41","kamu","O"
"6","41","seru","O"
"6","41","maka","O"
"6","41","Dia","O"
"6","41","menghilangkan","O"
"6","41","bahaya","O"
"6","41","yang","O"
"6","41","karenanya","O"
"6","41","kamu","O"
"6","41","berdoa","O"
"6","41","kepada-Nya","O"
"6","41","jika","O"
"6","41","Dia","O"
"6","41","menghendaki","O"
"6","41","dan","O"
"6","41","kamu","O"
"6","41","tinggalkan","O"
"6","41","sembahan-sembahan","O"
"6","41","yang","O"
"6","41","kamu","O"
"6","41","sekutukan","O"
"6","41","dengan","O"
"6","41","Allah","O"
"6","42","Dan","O"
"6","42","sesungguhnya","O"
"6","42","Kami","O"
"6","42","telah","O"
"6","42","mengutus","O"
"6","42","rasul-rasul","B-PER"
"6","42","kepada","O"
"6","42","umat-umat","B-PER"
"6","42","yang","I-PER"
"6","42","sebelum","I-PER"
"6","42","kamu","I-PER"
"6","42","kemudian","O"
"6","42","Kami","O"
"6","42","siksa","O"
"6","42","mereka","O"
"6","42","dengan","O"
"6","42","menimpakan","O"
"6","42","kesengsaraan","O"
"6","42","dan","O"
"6","42","kemelaratan","O"
"6","42","supaya","O"
"6","42","mereka","O"
"6","42","memohon","O"
"6","42","kepada","O"
"6","42","Allah","O"
"6","42","dengan","O"
"6","42","tunduk","O"
"6","42","merendahkan","O"
"6","42","diri","O"
"6","43","Maka","O"
"6","43","mengapa","O"
"6","43","mereka","O"
"6","43","tidak","O"
"6","43","memohon","O"
"6","43","kepada","O"
"6","43","Allah","O"
"6","43","dengan","O"
"6","43","tunduk","O"
"6","43","merendahkan","O"
"6","43","diri","O"
"6","43","ketika","O"
"6","43","datang","O"
"6","43","siksaan","O"
"6","43","Kami","O"
"6","43","kepada","O"
"6","43","mereka","O"
"6","43","bahkan","O"
"6","43","hati","O"
"6","43","mereka","O"
"6","43","telah","O"
"6","43","menjadi","O"
"6","43","keras","O"
"6","43","dan","O"
"6","43","syaitanpun","O"
"6","43","menampakkan","O"
"6","43","kepada","O"
"6","43","mereka","O"
"6","43","kebagusan","O"
"6","43","apa","O"
"6","43","yang","O"
"6","43","selalu","O"
"6","43","mereka","O"
"6","43","kerjakan","O"
"6","44","Maka","O"
"6","44","tatkala","O"
"6","44","mereka","O"
"6","44","melupakan","O"
"6","44","peringatan","O"
"6","44","yang","O"
"6","44","telah","O"
"6","44","diberikan","O"
"6","44","kepada","O"
"6","44","mereka","O"
"6","44","Kamipun","O"
"6","44","membukakan","O"
"6","44","semua","O"
"6","44","pintu-pintu","O"
"6","44","kesenangan","O"
"6","44","untuk","O"
"6","44","mereka","O"
"6","44","sehingga","O"
"6","44","apabila","O"
"6","44","mereka","O"
"6","44","bergembira","O"
"6","44","dengan","O"
"6","44","apa","O"
"6","44","yang","O"
"6","44","telah","O"
"6","44","diberikan","O"
"6","44","kepada","O"
"6","44","mereka","O"
"6","44","Kami","O"
"6","44","siksa","O"
"6","44","mereka","O"
"6","44","dengan","O"
"6","44","sekonyong-konyong","O"
"6","44","maka","O"
"6","44","ketika","O"
"6","44","itu","O"
"6","44","mereka","O"
"6","44","terdiam","O"
"6","44","berputus","O"
"6","44","asa","O"
"6","45","Maka","O"
"6","45","orang-orang","B-PER"
"6","45","yang","I-PER"
"6","45","zalim","I-PER"
"6","45","itu","O"
"6","45","dimusnahkan","O"
"6","45","sampai","O"
"6","45","ke","O"
"6","45","akar-akarnya","O"
"6","45","Segala","O"
"6","45","puji","O"
"6","45","bagi","O"
"6","45","Allah","O"
"6","45","Tuhan","O"
"6","45","semesta","O"
"6","45","alam","O"
"6","46","Katakanlah","O"
"6","46","Terangkanlah","O"
"6","46","kepadaku","O"
"6","46","jika","O"
"6","46","Allah","O"
"6","46","mencabut","O"
"6","46","pendengaran","O"
"6","46","dan","O"
"6","46","penglihatan","O"
"6","46","serta","O"
"6","46","menutup","O"
"6","46","hatimu","O"
"6","46","siapakah","O"
"6","46","tuhan","O"
"6","46","selain","O"
"6","46","Allah","O"
"6","46","yang","O"
"6","46","kuasa","O"
"6","46","mengembalikannya","O"
"6","46","kepadamu","O"
"6","46","Perhatikanlah","O"
"6","46","bagaimana","O"
"6","46","Kami","O"
"6","46","berkali-kali","O"
"6","46","memperlihatkan","O"
"6","46","tanda-tanda","O"
"6","46","kebesaran","O"
"6","46","Kami","O"
"6","46","kemudian","O"
"6","46","mereka","O"
"6","46","tetap","O"
"6","46","berpaling","O"
"6","46","juga","O"
"6","47","Katakanlah","O"
"6","47","Terangkanlah","O"
"6","47","kepadaku","O"
"6","47","jika","O"
"6","47","datang","O"
"6","47","siksaan","O"
"6","47","Allah","O"
"6","47","kepadamu","O"
"6","47","dengan","O"
"6","47","sekonyong-konyong","O"
"6","47","atau","O"
"6","47","terang-terangan","O"
"6","47","maka","O"
"6","47","adakah","O"
"6","47","yang","O"
"6","47","dibinasakan","O"
"6","47","Allah","O"
"6","47","selain","O"
"6","47","dari","O"
"6","47","orang","B-PER"
"6","47","yang","I-PER"
"6","47","zalim","I-PER"
"6","48","Dan","O"
"6","48","tidaklah","O"
"6","48","Kami","O"
"6","48","mengutus","O"
"6","48","para","O"
"6","48","rasul","B-PER"
"6","48","itu","O"
"6","48","melainkan","O"
"6","48","untuk","O"
"6","48","memberikan","O"
"6","48","kabar","O"
"6","48","gembira","O"
"6","48","dan","O"
"6","48","memberi","O"
"6","48","peringatan","O"
"6","48","Barangsiapa","O"
"6","48","yang","O"
"6","48","beriman","O"
"6","48","dan","O"
"6","48","mengadakan","O"
"6","48","perbaikan","O"
"6","48","maka","O"
"6","48","tak","O"
"6","48","ada","O"
"6","48","kekhawatiran","O"
"6","48","terhadap","O"
"6","48","mereka","O"
"6","48","dan","O"
"6","48","tidak","O"
"6","48","pula","O"
"6","48","mereka","O"
"6","48","bersedih","O"
"6","48","hati","O"
"6","49","Dan","O"
"6","49","orang-orang","B-PER"
"6","49","yang","I-PER"
"6","49","mendustakan","I-PER"
"6","49","ayat-ayat","I-PER"
"6","49","Kami","I-PER"
"6","49","mereka","O"
"6","49","akan","O"
"6","49","ditimpa","O"
"6","49","siksa","O"
"6","49","disebabkan","O"
"6","49","mereka","O"
"6","49","selalu","O"
"6","49","berbuat","O"
"6","49","fasik","O"
"6","50","Katakanlah","O"
"6","50","Aku","O"
"6","50","tidak","O"
"6","50","mengatakan","O"
"6","50","kepadamu","O"
"6","50","bahwa","O"
"6","50","perbendaharaan","O"
"6","50","Allah","O"
"6","50","ada","O"
"6","50","padaku","O"
"6","50","dan","O"
"6","50","tidak","O"
"6","50","pula","O"
"6","50","aku","O"
"6","50","mengetahui","O"
"6","50","yang","O"
"6","50","ghaib","O"
"6","50","dan","O"
"6","50","tidak","O"
"6","50","pula","O"
"6","50","aku","O"
"6","50","mengatakan","O"
"6","50","kepadamu","O"
"6","50","bahwa","O"
"6","50","aku","O"
"6","50","seorang","O"
"6","50","malaikat","O"
"6","50","Aku","O"
"6","50","tidak","O"
"6","50","mengikuti","O"
"6","50","kecuali","O"
"6","50","apa","O"
"6","50","yang","O"
"6","50","diwahyukan","O"
"6","50","kepadaku","O"
"6","50","Katakanlah","O"
"6","50","Apakah","O"
"6","50","sama","O"
"6","50","orang","O"
"6","50","yang","O"
"6","50","buta","O"
"6","50","dengan","O"
"6","50","yang","O"
"6","50","melihat","O"
"6","50","Maka","O"
"6","50","apakah","O"
"6","50","kamu","O"
"6","50","tidak","O"
"6","50","memikirkannya","O"
"6","51","Dan","O"
"6","51","berilah","O"
"6","51","peringatan","O"
"6","51","dengan","O"
"6","51","apa","O"
"6","51","yang","O"
"6","51","diwahyukan","O"
"6","51","itu","O"
"6","51","kepada","O"
"6","51","orang-orang","B-PER"
"6","51","yang","I-PER"
"6","51","takut","I-PER"
"6","51","akan","O"
"6","51","dihimpunkan","O"
"6","51","kepada","O"
"6","51","Tuhannya","O"
"6","51","pada","O"
"6","51","hari","O"
"6","51","kiamat","O"
"6","51","sedang","O"
"6","51","bagi","O"
"6","51","mereka","O"
"6","51","tidak","O"
"6","51","ada","O"
"6","51","seorang","O"
"6","51","pelindung","O"
"6","51","dan","O"
"6","51","pemberi","O"
"6","51","syafaatpun","O"
"6","51","selain","O"
"6","51","daripada","O"
"6","51","Allah","O"
"6","51","agar","O"
"6","51","mereka","O"
"6","51","bertakwa","O"
"6","52","Dan","O"
"6","52","janganlah","O"
"6","52","kamu","O"
"6","52","mengusir","O"
"6","52","orang-orang","B-PER"
"6","52","yang","I-PER"
"6","52","menyeru","I-PER"
"6","52","Tuhannya","I-PER"
"6","52","di","O"
"6","52","pagi","O"
"6","52","dan","O"
"6","52","petang","O"
"6","52","hari","O"
"6","52","sedang","O"
"6","52","mereka","O"
"6","52","menghendaki","O"
"6","52","keridhaan-Nya","O"
"6","52","Kamu","O"
"6","52","tidak","O"
"6","52","memikul","O"
"6","52","tanggung","O"
"6","52","jawab","O"
"6","52","sedikitpun","O"
"6","52","terhadap","O"
"6","52","perbuatan","O"
"6","52","mereka","O"
"6","52","dan","O"
"6","52","merekapun","O"
"6","52","tidak","O"
"6","52","memikul","O"
"6","52","tanggung","O"
"6","52","jawab","O"
"6","52","sedikitpun","O"
"6","52","terhadap","O"
"6","52","perbuatanmu","O"
"6","52","yang","O"
"6","52","menyebabkan","O"
"6","52","kamu","O"
"6","52","berhak","O"
"6","52","mengusir","O"
"6","52","mereka","O"
"6","52","sehingga","O"
"6","52","kamu","O"
"6","52","termasuk","O"
"6","52","orang-orang","B-PER"
"6","52","yang","I-PER"
"6","52","zalim","I-PER"
"6","53","Dan","O"
"6","53","demikianlah","O"
"6","53","telah","O"
"6","53","Kami","O"
"6","53","uji","O"
"6","53","sebahagian","O"
"6","53","mereka","O"
"6","53","orang-orang","B-PER"
"6","53","kaya","I-PER"
"6","53","dengan","O"
"6","53","sebahagian","O"
"6","53","mereka","O"
"6","53","orang-orang","B-PER"
"6","53","miskin","I-PER"
"6","53","supaya","O"
"6","53","orang-orang","B-PER"
"6","53","yang","I-PER"
"6","53","kaya","I-PER"
"6","53","itu","O"
"6","53","berkata","O"
"6","53","Orang-orang","O"
"6","53","semacam","O"
"6","53","inikah","O"
"6","53","di","O"
"6","53","antara","O"
"6","53","kita","O"
"6","53","yang","O"
"6","53","diberi","O"
"6","53","anugerah","O"
"6","53","Allah","O"
"6","53","kepada","O"
"6","53","mereka","O"
"6","53","Allah","O"
"6","53","berfirman","O"
"6","53","Tidakkah","O"
"6","53","Allah","O"
"6","53","lebih","O"
"6","53","mengetahui","O"
"6","53","tentang","O"
"6","53","orang-orang","B-PER"
"6","53","yang","I-PER"
"6","53","bersyukur","I-PER"
"6","53","kepada-Nya","I-PER"
"6","54","Apabila","O"
"6","54","orang-orang","O"
"6","54","yang","O"
"6","54","beriman","O"
"6","54","kepada","O"
"6","54","ayat-ayat","O"
"6","54","Kami","O"
"6","54","itu","O"
"6","54","datang","O"
"6","54","kepadamu","O"
"6","54","maka","O"
"6","54","katakanlah","O"
"6","54","Salaamun","O"
"6","54","alaikum","O"
"6","54","Tuhanmu","O"
"6","54","telah","O"
"6","54","menetapkan","O"
"6","54","atas","O"
"6","54","diri-Nya","O"
"6","54","kasih","O"
"6","54","sayang","O"
"6","54","yaitu","O"
"6","54","bahwasanya","O"
"6","54","barang","O"
"6","54","siapa","O"
"6","54","yang","O"
"6","54","berbuat","O"
"6","54","kejahatan","O"
"6","54","di","O"
"6","54","antara","O"
"6","54","kamu","O"
"6","54","lantaran","O"
"6","54","kejahilan","O"
"6","54","kemudian","O"
"6","54","ia","O"
"6","54","bertaubat","O"
"6","54","setelah","O"
"6","54","mengerjakannya","O"
"6","54","dan","O"
"6","54","mengadakan","O"
"6","54","perbaikan","O"
"6","54","maka","O"
"6","54","sesungguhnya","O"
"6","54","Allah","O"
"6","54","Maha","O"
"6","54","Pengampun","O"
"6","54","lagi","O"
"6","54","Maha","O"
"6","54","Penyayang","O"
"6","55","Dan","O"
"6","55","demikianlah","O"
"6","55","Kami","O"
"6","55","terangkan","O"
"6","55","ayat-ayat","O"
"6","55","Al-Quran","O"
"6","55","supaya","O"
"6","55","jelas","O"
"6","55","jalan","O"
"6","55","orang-orang","B-PER"
"6","55","yang","I-PER"
"6","55","saleh","I-PER"
"6","55","dan","O"
"6","55","supaya","O"
"6","55","jelas","O"
"6","55","pula","O"
"6","55","jalan","O"
"6","55","orang-orang","B-PER"
"6","55","yang","I-PER"
"6","55","berdosa","I-PER"
"6","56","Katakanlah","O"
"6","56","Sesungguhnya","O"
"6","56","aku","O"
"6","56","dilarang","O"
"6","56","menyembah","O"
"6","56","tuhan-tuhan","O"
"6","56","yang","O"
"6","56","kamu","O"
"6","56","sembah","O"
"6","56","selain","O"
"6","56","Allah","O"
"6","56","Katakanlah","O"
"6","56","Aku","O"
"6","56","tidak","O"
"6","56","akan","O"
"6","56","mengikuti","O"
"6","56","hawa","O"
"6","56","nafsumu","O"
"6","56","sungguh","O"
"6","56","tersesatlah","O"
"6","56","aku","O"
"6","56","jika","O"
"6","56","berbuat","O"
"6","56","demikian","O"
"6","56","dan","O"
"6","56","tidaklah","O"
"6","56","pula","O"
"6","56","aku","O"
"6","56","termasuk","O"
"6","56","orang-orang","B-PER"
"6","56","yang","I-PER"
"6","56","mendapat","I-PER"
"6","56","petunjuk","I-PER"
"6","57","Katakanlah","O"
"6","57","Sesungguhnya","O"
"6","57","aku","O"
"6","57","berada","O"
"6","57","di","O"
"6","57","atas","O"
"6","57","hujjah","O"
"6","57","yang","O"
"6","57","nyata","O"
"6","57","Al","O"
"6","57","Quran","O"
"6","57","dari","O"
"6","57","Tuhanku","O"
"6","57","sedang","O"
"6","57","kamu","O"
"6","57","mendustakannya","O"
"6","57","Tidak","O"
"6","57","ada","O"
"6","57","padaku","O"
"6","57","apa","O"
"6","57","azab","O"
"6","57","yang","O"
"6","57","kamu","O"
"6","57","minta","O"
"6","57","supaya","O"
"6","57","disegerakan","O"
"6","57","kedatangannya","O"
"6","57","Menetapkan","O"
"6","57","hukum","O"
"6","57","itu","O"
"6","57","hanyalah","O"
"6","57","hak","O"
"6","57","Allah","O"
"6","57","Dia","O"
"6","57","menerangkan","O"
"6","57","yang","O"
"6","57","sebenarnya","O"
"6","57","dan","O"
"6","57","Dia","O"
"6","57","Pemberi","O"
"6","57","keputusan","O"
"6","57","yang","O"
"6","57","paling","O"
"6","57","baik","O"
"6","58","Katakanlah","O"
"6","58","Kalau","O"
"6","58","sekiranya","O"
"6","58","ada","O"
"6","58","padaku","O"
"6","58","apa","O"
"6","58","azab","O"
"6","58","yang","O"
"6","58","kamu","O"
"6","58","minta","O"
"6","58","supaya","O"
"6","58","disegerakan","O"
"6","58","tentu","O"
"6","58","telah","O"
"6","58","diselesaikan","O"
"6","58","Allah","O"
"6","58","urusan","O"
"6","58","yang","O"
"6","58","ada","O"
"6","58","antara","O"
"6","58","aku","O"
"6","58","dan","O"
"6","58","kamu","O"
"6","58","Dan","O"
"6","58","Allah","O"
"6","58","lebih","O"
"6","58","mengetahui","O"
"6","58","tentang","O"
"6","58","orang-orang","B-PER"
"6","58","yang","I-PER"
"6","58","zalim","I-PER"
"6","59","Dan","O"
"6","59","pada","O"
"6","59","sisi","O"
"6","59","Allah-lah","O"
"6","59","kunci-kunci","O"
"6","59","semua","O"
"6","59","yang","O"
"6","59","ghaib","O"
"6","59","tidak","O"
"6","59","ada","O"
"6","59","yang","O"
"6","59","mengetahuinya","O"
"6","59","kecuali","O"
"6","59","Dia","O"
"6","59","sendiri","O"
"6","59","dan","O"
"6","59","Dia","O"
"6","59","mengetahui","O"
"6","59","apa","O"
"6","59","yang","O"
"6","59","di","O"
"6","59","daratan","O"
"6","59","dan","O"
"6","59","di","O"
"6","59","lautan","O"
"6","59","dan","O"
"6","59","tiada","O"
"6","59","sehelai","O"
"6","59","daun","O"
"6","59","pun","O"
"6","59","yang","O"
"6","59","gugur","O"
"6","59","melainkan","O"
"6","59","Dia","O"
"6","59","mengetahuinya","O"
"6","59","pula","O"
"6","59","dan","O"
"6","59","tidak","O"
"6","59","jatuh","O"
"6","59","sebutir","O"
"6","59","biji-pun","O"
"6","59","dalam","O"
"6","59","kegelapan","O"
"6","59","bumi","O"
"6","59","dan","O"
"6","59","tidak","O"
"6","59","sesuatu","O"
"6","59","yang","O"
"6","59","basah","O"
"6","59","atau","O"
"6","59","yang","O"
"6","59","kering","O"
"6","59","melainkan","O"
"6","59","tertulis","O"
"6","59","dalam","O"
"6","59","kitab","O"
"6","59","yang","O"
"6","59","nyata","O"
"6","59","Lauh","O"
"6","59","Mahfudz","O"
"6","60","Dan","O"
"6","60","Dialah","O"
"6","60","yang","O"
"6","60","menidurkan","O"
"6","60","kamu","O"
"6","60","di","O"
"6","60","malam","O"
"6","60","hari","O"
"6","60","dan","O"
"6","60","Dia","O"
"6","60","mengetahui","O"
"6","60","apa","O"
"6","60","yang","O"
"6","60","kamu","O"
"6","60","kerjakan","O"
"6","60","di","O"
"6","60","siang","O"
"6","60","hari","O"
"6","60","kemudian","O"
"6","60","Dia","O"
"6","60","membangunkan","O"
"6","60","kamu","O"
"6","60","pada","O"
"6","60","siang","O"
"6","60","hari","O"
"6","60","untuk","O"
"6","60","disempurnakan","O"
"6","60","umurmu","O"
"6","60","yang","O"
"6","60","telah","O"
"6","60","ditentukan","O"
"6","60","kemudian","O"
"6","60","kepada","O"
"6","60","Allah-lah","O"
"6","60","kamu","O"
"6","60","kembali","O"
"6","60","lalu","O"
"6","60","Dia","O"
"6","60","memberitahukan","O"
"6","60","kepadamu","O"
"6","60","apa","O"
"6","60","yang","O"
"6","60","dahulu","O"
"6","60","kamu","O"
"6","60","kerjakan","O"
"6","61","Dan","O"
"6","61","Dialah","O"
"6","61","yang","O"
"6","61","mempunyai","O"
"6","61","kekuasaan","O"
"6","61","tertinggi","O"
"6","61","di","O"
"6","61","atas","O"
"6","61","semua","O"
"6","61","hamba-Nya","O"
"6","61","dan","O"
"6","61","diutus-Nya","O"
"6","61","kepadamu","O"
"6","61","malaikat-malaikat","O"
"6","61","penjaga","O"
"6","61","sehingga","O"
"6","61","apabila","O"
"6","61","datang","O"
"6","61","kematian","O"
"6","61","kepada","O"
"6","61","salah","O"
"6","61","seorang","O"
"6","61","di","O"
"6","61","antara","O"
"6","61","kamu","O"
"6","61","ia","O"
"6","61","diwafatkan","O"
"6","61","oleh","O"
"6","61","malaikat-malaikat","O"
"6","61","Kami","O"
"6","61","dan","O"
"6","61","malaikat-malaikat","O"
"6","61","Kami","O"
"6","61","itu","O"
"6","61","tidak","O"
"6","61","melalaikan","O"
"6","61","kewajibannya","O"
"6","62","Kemudian","O"
"6","62","mereka","O"
"6","62","hamba","O"
"6","62","Allah","O"
"6","62","dikembalikan","O"
"6","62","kepada","O"
"6","62","Allah","O"
"6","62","Penguasa","O"
"6","62","mereka","O"
"6","62","yang","O"
"6","62","sebenarnya","O"
"6","62","Ketahuilah","O"
"6","62","bahwa","O"
"6","62","segala","O"
"6","62","hukum","O"
"6","62","pada","O"
"6","62","hari","O"
"6","62","itu","O"
"6","62","kepunyaan-Nya","O"
"6","62","Dan","O"
"6","62","Dialah","O"
"6","62","Pembuat","O"
"6","62","Perhitungan","O"
